,h3_8,h3_9,zone_id,zone_code,zone_category,h3_population_constrained,n_accomadation,unique_accomadation_category
1583,888c107807fffff,898c1078073ffff,3171090#898c1078073ffff#z1,z1,housing_area,579,0,0
1584,888c107801fffff,898c1078003ffff,3171090#898c1078003ffff#z1,z1,housing_area,624,0,0
1585,888c107801fffff,898c1078017ffff,3171090#898c1078017ffff#z1,z1,housing_area,1255,0,0
1586,888c107813fffff,898c107812fffff,3171090#898c107812fffff#z1,z1,housing_area,423,0,0
1587,888c1078e9fffff,898c1078e8bffff,3171090#898c1078e8bffff#z2,z2,hotel_area,576,1,1
1588,888c10780bfffff,898c10780b3ffff,3171090#898c10780b3ffff#z1,z1,housing_area,549,0,0
1589,888c107835fffff,898c107834fffff,3171090#898c107834fffff#z1,z1,housing_area,1445,0,0
1590,888c1078e7fffff,898c1078e7bffff,3171100#898c1078e7bffff#z2,z2,hotel_area,1319,2,1
1591,888c1078e9fffff,898c1078e97ffff,3171100#898c1078e97ffff#z1,z1,housing_area,710,0,0
1592,888c1078e3fffff,898c1078e33ffff,3171100#898c1078e33ffff#z2,z2,hotel_area,714,1,1
1593,888c1079d9fffff,898c1079d83ffff,3171100#898c1079d83ffff#z1,z1,housing_area,1167,0,0
1594,888c1078e3fffff,898c1078e2bffff,3171100#898c1078e2bffff#z2,z2,hotel_area,1008,4,4
1595,888c1079dbfffff,898c1079dbbffff,3171100#898c1079dbbffff#z1,z1,housing_area,892,0,0
1596,888c1078e1fffff,898c1078e03ffff,3171100#898c1078e03ffff#z2,z2,hotel_area,710,1,1
1597,888c1079d1fffff,898c1079d13ffff,3171100#898c1079d13ffff#z2,z2,hotel_area,321,1,1
1598,888c1079d1fffff,898c1079d17ffff,3171100#898c1079d17ffff#z2,z2,hotel_area,485,1,1
1599,888c1078e3fffff,898c1078e3bffff,3171100#898c1078e3bffff#z2,z2,hotel_area,1110,4,2
1600,888c1078ebfffff,898c1078eafffff,3171100#898c1078eafffff#z2,z2,hotel_area,849,4,2
1601,888c1078c5fffff,898c1078c4bffff,3171100#898c1078c4bffff#z1,z1,housing_area,822,0,0
1602,888c1078e5fffff,898c1078e43ffff,3171100#898c1078e43ffff#z2,z2,hotel_area,743,2,2
1603,888c1078ebfffff,898c1078ea3ffff,3171100#898c1078ea3ffff#z1,z1,housing_area,974,0,0
1604,888c107833fffff,898c1078327ffff,3171100#898c1078327ffff#z1,z1,housing_area,1421,0,0
1605,888c1078e5fffff,898c1078e4bffff,3171100#898c1078e4bffff#z2,z2,hotel_area,734,3,1
1606,888c1078e5fffff,898c1078e53ffff,3171100#898c1078e53ffff#z2,z2,hotel_area,881,5,4
1607,888c1079d9fffff,898c1079d93ffff,3171100#898c1079d93ffff#z1,z1,housing_area,583,0,0
1608,888c1078e9fffff,898c1078e83ffff,3171100#898c1078e83ffff#z1,z1,housing_area,431,0,0
1609,888c1078adfffff,898c1078acbffff,3171100#898c1078acbffff#z2,z2,hotel_area,1443,6,2
1610,888c1078e1fffff,898c1078e13ffff,3171100#898c1078e13ffff#z2,z2,hotel_area,290,1,1
1611,888c1078e9fffff,898c1078e8fffff,3171100#898c1078e8fffff#z1,z1,housing_area,853,0,0
1612,888c1078ebfffff,898c1078eabffff,3171100#898c1078eabffff#z2,z2,hotel_area,1068,1,1
1613,888c1079dbfffff,898c1079db7ffff,3171100#898c1079db7ffff#z1,z1,housing_area,439,0,0
1614,888c1078e5fffff,898c1078e5bffff,3171100#898c1078e5bffff#z2,z2,hotel_area,436,1,1
1615,888c1078e7fffff,898c1078e73ffff,3171100#898c1078e73ffff#z2,z2,hotel_area,1118,1,1
1616,888c1079d3fffff,898c1079d37ffff,3171100#898c1079d37ffff#z2,z2,hotel_area,915,2,2
1617,888c1078e5fffff,898c1078e57ffff,3171100#898c1078e57ffff#z1,z1,housing_area,583,0,0
1618,888c1079d9fffff,898c1079d8fffff,3171100#898c1079d8fffff#z2,z2,hotel_area,594,7,3
1619,888c1078a9fffff,898c1078a83ffff,3171100#898c1078a83ffff#z2,z2,hotel_area,478,3,1
1620,888c1079d9fffff,898c1079d8bffff,3171100#898c1079d8bffff#z1,z1,housing_area,319,0,0
1621,888c107833fffff,898c107832fffff,3171100#898c107832fffff#z1,z1,housing_area,293,0,0
1622,888c1078e7fffff,898c1078e6fffff,3171100#898c1078e6fffff#z2,z2,hotel_area,1808,3,3
1623,888c1078e3fffff,898c1078e2fffff,3171100#898c1078e2fffff#z2,z2,hotel_area,729,2,2
1624,888c1078e5fffff,898c1078e47ffff,3171100#898c1078e47ffff#z1,z1,housing_area,436,0,0
1625,888c1078ebfffff,898c1078eb3ffff,3171100#898c1078eb3ffff#z1,z1,housing_area,810,0,0
1626,888c1078e3fffff,898c1078e37ffff,3171100#898c1078e37ffff#z1,z1,housing_area,871,0,0
1627,888c1078e1fffff,898c1078e17ffff,3171100#898c1078e17ffff#z2,z2,hotel_area,1399,2,1
1628,888c1079dbfffff,898c1079da3ffff,3171100#898c1079da3ffff#z2,z2,hotel_area,440,3,2
1629,888c1079dbfffff,898c1079da7ffff,3171100#898c1079da7ffff#z2,z2,hotel_area,1034,1,1
1630,888c1078e1fffff,898c1078e1bffff,3171100#898c1078e1bffff#z1,z1,housing_area,290,0,0
1631,888c1078e7fffff,898c1078e67ffff,3171100#898c1078e67ffff#z2,z2,hotel_area,1167,2,1
1632,888c1078e3fffff,898c1078e23ffff,3171100#898c1078e23ffff#z2,z2,hotel_area,586,2,1
1633,888c1078e9fffff,898c1078e87ffff,3171100#898c1078e87ffff#z1,z1,housing_area,1106,0,0
1634,888c1079dbfffff,898c1079dabffff,3171100#898c1079dabffff#z1,z1,housing_area,1226,0,0
1635,888c1079dbfffff,898c1079db3ffff,3171100#898c1079db3ffff#z1,z1,housing_area,1184,0,0
1636,888c1079d9fffff,898c1079d97ffff,3171100#898c1079d97ffff#z1,z1,housing_area,733,0,0
1637,888c1079d1fffff,898c1079d07ffff,3171100#898c1079d07ffff#z1,z1,housing_area,648,0,0
1638,888c1078a9fffff,898c1078a9bffff,3171100#898c1078a9bffff#z2,z2,hotel_area,1604,5,2
1639,888c1078adfffff,898c1078ad3ffff,3171100#898c1078ad3ffff#z2,z2,hotel_area,1301,2,1
1640,888c1078a9fffff,898c1078a97ffff,3171100#898c1078a97ffff#z2,z2,hotel_area,1378,1,1
1641,888c1079d3fffff,898c1079d27ffff,3171100#898c1079d27ffff#z2,z2,hotel_area,809,3,1
1642,888c1078e5fffff,898c1078e4fffff,3171100#898c1078e4fffff#z2,z2,hotel_area,736,1,1
1643,888c1078e7fffff,898c1078e63ffff,3171100#898c1078e63ffff#z2,z2,hotel_area,1061,2,2
1644,888c1078e1fffff,898c1078e07ffff,3171100#898c1078e07ffff#z2,z2,hotel_area,929,2,2
1645,888c1079d9fffff,898c1079d87ffff,3171100#898c1079d87ffff#z1,z1,housing_area,593,0,0
1646,888c1078adfffff,898c1078ac3ffff,3171100#898c1078ac3ffff#z2,z2,hotel_area,1381,6,4
1647,888c1078a9fffff,898c1078a93ffff,3171100#898c1078a93ffff#z2,z2,hotel_area,744,1,1
1648,888c1078a5fffff,898c1078a53ffff,3171100#898c1078a53ffff#z1,z1,housing_area,1369,0,0
1649,888c1078e1fffff,898c1078e0bffff,3171100#898c1078e0bffff#z2,z2,hotel_area,577,3,3
1650,888c1078adfffff,898c1078ad7ffff,3171100#898c1078ad7ffff#z2,z2,hotel_area,1397,1,1
1651,888c1078adfffff,898c1078ac7ffff,3171100#898c1078ac7ffff#z2,z2,hotel_area,939,2,2
1652,888c1079d9fffff,898c1079d9bffff,3171100#898c1079d9bffff#z2,z2,hotel_area,161,1,1
1653,888c1078e1fffff,898c1078e0fffff,3171100#898c1078e0fffff#z2,z2,hotel_area,817,1,1
1654,888c1078e7fffff,898c1078e77ffff,3171100#898c1078e77ffff#z2,z2,hotel_area,1467,7,3
1655,888c1078a9fffff,898c1078a8bffff,3171100#898c1078a8bffff#z1,z1,housing_area,644,0,0
1656,888c1078adfffff,898c1078acfffff,3171100#898c1078acfffff#z2,z2,hotel_area,959,1,1
1657,888c1078adfffff,898c1078adbffff,3171100#898c1078adbffff#z2,z2,hotel_area,1348,16,4
1658,888c1078ebfffff,898c1078ebbffff,3171100#898c1078ebbffff#z1,z1,housing_area,1203,0,0
1659,888c1078e7fffff,898c1078e6bffff,3171100#898c1078e6bffff#z2,z2,hotel_area,1139,4,2
1660,888c1078e3fffff,898c1078e27ffff,3171100#898c1078e27ffff#z2,z2,hotel_area,1012,2,1
1661,888c1078a9fffff,898c1078a87ffff,3171100#898c1078a87ffff#z1,z1,housing_area,1306,0,0
1662,888c1079d3fffff,898c1079d33ffff,3171100#898c1079d33ffff#z1,z1,housing_area,652,0,0
1663,888c1079d3fffff,898c1079d23ffff,3171100#898c1079d23ffff#z1,z1,housing_area,162,0,0
1664,888c1079dbfffff,898c1079dafffff,3171100#898c1079dafffff#z2,z2,hotel_area,446,2,1
1665,888c1079ddfffff,898c1079dd7ffff,3171100#898c1079dd7ffff#z1,z1,housing_area,794,0,0
1666,888c107acdfffff,898c107acd3ffff,3172010#898c107acd3ffff#z1,z1,housing_area,854,0,0
1667,888c107109fffff,898c1071093ffff,3172010#898c1071093ffff#z1,z1,housing_area,550,0,0
1668,888c107143fffff,898c1071433ffff,3172010#898c1071433ffff#z1,z1,housing_area,827,0,0
1669,888c107143fffff,898c107142bffff,3172010#898c107142bffff#z1,z1,housing_area,837,0,0
1670,888c107103fffff,898c1071033ffff,3172010#898c1071033ffff#z1,z1,housing_area,1001,0,0
1671,888c107103fffff,898c107102fffff,3172010#898c107102fffff#z1,z1,housing_area,402,0,0
1672,888c107107fffff,898c107107bffff,3172010#898c107107bffff#z1,z1,housing_area,277,0,0
1673,888c107103fffff,898c1071023ffff,3172010#898c1071023ffff#z1,z1,housing_area,417,0,0
1674,888c107139fffff,898c1071383ffff,3172010#898c1071383ffff#z1,z1,housing_area,139,0,0
1675,888c10710dfffff,898c10710c3ffff,3172010#898c10710c3ffff#z1,z1,housing_area,1052,0,0
1676,888c10712bfffff,898c10712bbffff,3172010#898c10712bbffff#z1,z1,housing_area,1221,0,0
1677,888c107143fffff,898c1071427ffff,3172010#898c1071427ffff#z1,z1,housing_area,1243,0,0
1678,888c107125fffff,898c107124bffff,3172010#898c107124bffff#z1,z1,housing_area,721,0,0
1679,888c107139fffff,898c107139bffff,3172010#898c107139bffff#z1,z1,housing_area,701,0,0
1680,888c107103fffff,898c107103bffff,3172010#898c107103bffff#z1,z1,housing_area,701,0,0
1681,888c107a1bfffff,898c107a1afffff,3172010#898c107a1afffff#z1,z1,housing_area,562,0,0
1682,888c107143fffff,898c1071437ffff,3172010#898c1071437ffff#z1,z1,housing_area,422,0,0
1683,888c10713dfffff,898c10713c3ffff,3172010#898c10713c3ffff#z1,z1,housing_area,986,0,0
