id,poi,category,nmprov,kdprov,nmkab,kdkab,h3_10
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a55affff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5427fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c37fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4047fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a545ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a1ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a508ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4217fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5727fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c07fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b87fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5707fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b97fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a438ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781cd7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c8ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781cf7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781d5ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781d57fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c2ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c0ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781ce7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c77fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c1ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c57fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781527fff
