nmprov,nmkab,nmkec,kdprov,kdkab,kdkec
KALIMANTAN TIMUR,PASER,KUARO,64,01,050
KALIMANTAN TIMUR,BALIKPAPAN,BALIKPAPAN TIMUR,64,71,020
KALIMANTAN TIMUR,BERAU,GUNUNG TABUR,64,05,070
KALIMANTAN TIMUR,PASER,BATU SOPANG,64,01,010
KALIMANTAN TIMUR,BERAU,BIATAN,64,05,110
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA JAWA,64,03,020
KALIMANTAN TIMUR,SAMARINDA,PALARAN,64,72,010
KALIMANTAN TIMUR,PENAJAM PASER UTARA,WARU,64,09,020
KALIMANTAN TIMUR,KUTAI BARAT,DAMAI,64,02,060
KALIMANTAN TIMUR,KUTAI TIMUR,TELUK PANDAN,64,04,042
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MARANG KAYU,64,03,140
KALIMANTAN TIMUR,BERAU,KELAY,64,05,010
KALIMANTAN TIMUR,KUTAI KARTANEGARA,KEMBANG JANGGUT,64,03,170
KALIMANTAN TIMUR,BERAU,TALISAYAN,64,05,020
KALIMANTAN TIMUR,KUTAI TIMUR,LONG MESANGAT,64,04,012
KALIMANTAN TIMUR,PENAJAM PASER UTARA,SEPAKU,64,09,040
KALIMANTAN TIMUR,KUTAI TIMUR,KAUBUN,64,04,053
KALIMANTAN TIMUR,MAHAKAM HULU,LONG APARI,64,11,050
KALIMANTAN TIMUR,KUTAI KARTANEGARA,TABANG,64,03,180
KALIMANTAN TIMUR,KUTAI BARAT,LINGGANG BIGUNG,64,02,071
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA WIS,64,03,070
KALIMANTAN TIMUR,BERAU,BATU PUTIH,64,05,100
KALIMANTAN TIMUR,BERAU,SAMBALIUNG,64,05,050
KALIMANTAN TIMUR,BALIKPAPAN,BALIKPAPAN KOTA,64,71,011
KALIMANTAN TIMUR,SAMARINDA,LOA JANAN ILIR,64,72,031
KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,64,04,010
KALIMANTAN TIMUR,BALIKPAPAN,BALIKPAPAN TENGAH,64,71,040
KALIMANTAN TIMUR,PASER,LONG KALI,64,01,080
KALIMANTAN TIMUR,KUTAI BARAT,LONG IRAM,64,02,090
KALIMANTAN TIMUR,PASER,MUARA KOMAM,64,01,070
KALIMANTAN TIMUR,BONTANG,BONTANG SELATAN,64,74,010
KALIMANTAN TIMUR,KUTAI BARAT,MUARA LAWA,64,02,050
KALIMANTAN TIMUR,BONTANG,BONTANG BARAT,64,74,030
KALIMANTAN TIMUR,SAMARINDA,SAMBUTAN,64,72,022
KALIMANTAN TIMUR,KUTAI TIMUR,KALIORANG,64,04,051
KALIMANTAN TIMUR,PENAJAM PASER UTARA,BABULU,64,09,010
KALIMANTAN TIMUR,KUTAI TIMUR,SANGKULIRANG,64,04,050
KALIMANTAN TIMUR,KUTAI TIMUR,SANGATTA SELATAN,64,04,043
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA KAMAN,64,03,150
KALIMANTAN TIMUR,KUTAI KARTANEGARA,ANGGANA,64,03,120
KALIMANTAN TIMUR,BALIKPAPAN,BALIKPAPAN SELATAN,64,71,010
KALIMANTAN TIMUR,PASER,BATU ENGAU,64,01,021
KALIMANTAN TIMUR,BERAU,MARATUA,64,05,041
KALIMANTAN TIMUR,MAHAKAM HULU,LONG BAGUN,64,11,030
KALIMANTAN TIMUR,KUTAI TIMUR,MUARA BENGKAL,64,04,030
KALIMANTAN TIMUR,KUTAI TIMUR,RANTAU PULUNG,64,04,044
KALIMANTAN TIMUR,PENAJAM PASER UTARA,PENAJAM,64,09,030
KALIMANTAN TIMUR,SAMARINDA,SAMARINDA ILIR,64,72,020
KALIMANTAN TIMUR,SAMARINDA,SUNGAI KUNJANG,64,72,040
KALIMANTAN TIMUR,KUTAI BARAT,JEMPANG,64,02,020
KALIMANTAN TIMUR,SAMARINDA,SAMARINDA UTARA,64,72,060
PAPUA BARAT,PEGUNUNGAN ARFAK,DIDOHU,91,12,010
PAPUA BARAT,SORONG,WEMAK,91,07,182
PAPUA BARAT,SORONG,AIMAS,91,07,170
PAPUA BARAT,PEGUNUNGAN ARFAK,MEMBEY,91,12,040
PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,91,12,070
PAPUA BARAT,RAJA AMPAT,KEPULAUAN AYAU,91,08,070
PAPUA BARAT,FAKFAK,WARTUTIN,91,01,071
PAPUA BARAT,TAMBRAUW,KWOOR,91,09,040
PAPUA BARAT,SORONG,SALAWATI SELATAN,91,07,132
PAPUA BARAT,SORONG,SAYOSA,91,07,180
PAPUA BARAT,TAMBRAUW,KASI,91,09,112
PAPUA BARAT,TAMBRAUW,MIYAH,91,09,020
PAPUA BARAT,TELUK WONDAMA,WINDESI,91,03,050
PAPUA BARAT,MANOKWARI SELATAN,ORANSBARI,91,11,060
PAPUA BARAT,SORONG,SAYOSA TIMUR,91,07,183
PAPUA BARAT,TAMBRAUW,KEBAR,91,09,070
PAPUA BARAT,SORONG,MAYAMUK,91,07,121
PAPUA BARAT,SORONG,HOBARD,91,07,123
PAPUA BARAT,MANOKWARI,WARMARE,91,05,110
PAPUA BARAT,SORONG,SORONG,91,71,022
PAPUA BARAT,TAMBRAUW,SELEMKAI,91,09,111
PAPUA BARAT,RAJA AMPAT,WAIGEO UTARA,91,08,060
PAPUA BARAT,MANOKWARI,MANOKWARI BARAT,91,05,141
PAPUA BARAT,SORONG,KLASO,91,07,061
PAPUA BARAT,SORONG SELATAN,SAIFI,91,06,074
PAPUA BARAT,SORONG,SUNOOK,91,07,184
PAPUA BARAT,TELUK BINTUNI,BISCOOP,91,04,091
PAPUA BARAT,TAMBRAUW,TINGGOUW,91,09,013
PAPUA BARAT,TELUK BINTUNI,AROBA,91,04,022
PAPUA BARAT,TAMBRAUW,ASES,91,09,012
PAPUA BARAT,TAMBRAUW,MUBRANI,91,09,100
PAPUA BARAT,TELUK BINTUNI,TUHIBA,91,04,052
PAPUA BARAT,MAYBRAT,AIFAT TIMUR SELATAN,91,10,031
PAPUA BARAT,MAYBRAT,AYAMARU UTARA TIMUR,91,10,081
PAPUA BARAT,RAJA AMPAT,MEOS MANSAR,91,08,042
PAPUA BARAT,TAMBRAUW,SAUSAPOR,91,09,050
PAPUA BARAT,SORONG,MALADUM MES,91,71,012
PAPUA BARAT,TELUK BINTUNI,MANIMERI,91,04,051
PAPUA BARAT,SORONG,SAENGKEDUK,91,07,062
PAPUA BARAT,FAKFAK,FAKFAK TIMUR TENGAH,91,01,052
PAPUA BARAT,RAJA AMPAT,SALAWATI UTARA,91,08,031
PAPUA BARAT,SORONG SELATAN,MOSWAREN,91,06,060
PAPUA BARAT,TELUK BINTUNI,MOSKONA BARAT,91,04,082
PAPUA BARAT,TAMBRAUW,ABUN,91,09,030
PAPUA BARAT,RAJA AMPAT,SALAWATI TENGAH,91,08,033
PAPUA BARAT,TELUK BINTUNI,TOMU,91,04,072
PAPUA BARAT,TELUK WONDAMA,WASIOR,91,03,030
PAPUA BARAT,MANOKWARI,TANAH RUBUH,91,05,146
PAPUA BARAT,FAKFAK,BOMBERAY,91,01,083
PAPUA BARAT,MAYBRAT,AITINYO RAYA,91,10,051
PAPUA BARAT,SORONG,KLASAFET,91,07,115
PAPUA BARAT,MAYBRAT,AIFAT UTARA,91,10,100
PAPUA BARAT,KAIMANA,TELUK ETNA,91,02,040
PAPUA BARAT,RAJA AMPAT,WAIGEO BARAT KEPULAUAN,91,08,051
PAPUA BARAT,TAMBRAUW,WILHEM ROUMBOUTS,91,09,023
PAPUA BARAT,SORONG,KLAWAK,91,07,113
PAPUA BARAT,TELUK WONDAMA,NIKIWAR,91,03,051
PAPUA BARAT,MANOKWARI,SIDEY,91,05,171
PAPUA BARAT,TAMBRAUW,MPUR,91,09,091
PAPUA BARAT,RAJA AMPAT,AYAU,91,08,071
PAPUA BARAT,TELUK WONDAMA,RUMBERPON,91,03,070
PAPUA BARAT,MAYBRAT,AYAMARU UTARA,91,10,080
PAPUA BARAT,SORONG,BOTAIN,91,07,118
PAPUA BARAT,MAYBRAT,AIFAT TIMUR JAUH,91,10,112
PAPUA BARAT,TELUK BINTUNI,SUMURI,91,04,021
PAPUA BARAT,MAYBRAT,AYAMARU JAYA,91,10,072
PAPUA BARAT,FAKFAK,PARIWARI,91,01,062
PAPUA BARAT,TAMBRAUW,MAWABUAN,91,09,081
PAPUA BARAT,SORONG,MARIAT,91,07,171
PAPUA BARAT,MAYBRAT,AIFAT,91,10,040
PAPUA BARAT,TAMBRAUW,KEBAR TIMUR,91,09,071
PAPUA BARAT,SORONG,SORONG KOTA,91,71,026
PAPUA BARAT,MAYBRAT,AIFAT SELATAN,91,10,030
PAPUA BARAT,RAJA AMPAT,SUPNIN,91,08,062
PAPUA BARAT,TAMBRAUW,TOBOUW,91,09,041
PAPUA BARAT,RAJA AMPAT,KEPULAUAN SEMBILAN,91,08,023
PAPUA BARAT,SORONG,SEGET,91,07,130
PAPUA BARAT,MAYBRAT,AYAMARU TIMUR SELATAN,91,10,061
PAPUA BARAT,SORONG,MAKBON,91,07,100
PAPUA BARAT,FAKFAK,ARGUNI,91,01,084
PAPUA BARAT,FAKFAK,FAKFAK TIMUR,91,01,050
PAPUA BARAT,SORONG SELATAN,FOKOUR,91,06,081
PAPUA BARAT,SORONG SELATAN,KOKODA,91,06,020
PAPUA BARAT,TAMBRAUW,YEMBUN,91,09,060
PAPUA BARAT,MANOKWARI,MANOKWARI TIMUR,91,05,142
PAPUA BARAT,SORONG SELATAN,KONDA,91,06,073
PAPUA BARAT,TELUK BINTUNI,KAMUNDAN,91,04,071
PAPUA BARAT,MAYBRAT,MARE SELATAN,91,10,091
PAPUA BARAT,TELUK BINTUNI,ARANDAY,91,04,070
PAPUA BARAT,KAIMANA,TELUK ARGUNI,91,02,020
PAPUA BARAT,FAKFAK,KARAS,91,01,051
PAPUA BARAT,RAJA AMPAT,KOTA WAISAI,91,08,043
PAPUA BARAT,FAKFAK,FAKFAK BARAT,91,01,070
PAPUA BARAT,KAIMANA,BURUWAY,91,02,010
PAPUA BARAT,FAKFAK,TELUK PATIPI,91,01,081
PAPUA BARAT,FAKFAK,MBAHAMDANDARA,91,01,085
PAPUA BARAT,RAJA AMPAT,MISOOL SELATAN,91,08,011
PAPUA BARAT,RAJA AMPAT,BATANTA UTARA,91,08,036
PAPUA BARAT,SORONG,MAUDUS,91,07,181
PAPUA BARAT,TELUK BINTUNI,MASYETA,91,04,092
PAPUA BARAT,MAYBRAT,MARE,91,10,090
PAPUA BARAT,FAKFAK,TOMAGE,91,01,088
PAPUA BARAT,SORONG SELATAN,WAYER,91,06,072
PAPUA BARAT,RAJA AMPAT,SALAWATI BARAT,91,08,034
PAPUA BARAT,MAYBRAT,AYAMARU BARAT,91,10,074
PAPUA BARAT,TELUK WONDAMA,DUAIRI,91,03,040
PAPUA BARAT,TELUK WONDAMA,RASIEY,91,03,021
PAPUA BARAT,SORONG,MALAIMSIMSA,91,71,025
PAPUA BARAT,MAYBRAT,AITINYO TENGAH,91,10,021
PAPUA BARAT,TELUK BINTUNI,FAFURWAR,91,04,010
PAPUA BARAT,SORONG,SORONG TIMUR,91,71,020
PAPUA BARAT,RAJA AMPAT,MISOOL BARAT,91,08,012
PAPUA BARAT,RAJA AMPAT,MISOOL,91,08,020
PAPUA BARAT,TELUK BINTUNI,WAMESA,91,04,040
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,KISAM ILIR,16,08,091
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,MEKAKAU ILIR,16,08,010
SUMATERA SELATAN,BANYU ASIN,MUARA TELANG,16,07,110
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY PEMACA,16,08,030
SUMATERA SELATAN,PALEMBANG,KERTAPATI,16,71,021
SUMATERA SELATAN,OGAN ILIR,PAYARAMAN,16,10,021
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,SEMENDAWAI TIMUR,16,09,091
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BELITANG,16,09,060
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,TIGA DIHAJI,16,08,061
SUMATERA SELATAN,LAHAT,KIKIM BARAT,16,04,111
SUMATERA SELATAN,OGAN ILIR,INDRALAYA SELATAN,16,10,062
SUMATERA SELATAN,OGAN KOMERING ILIR,SUNGAI MENANG,16,02,021
SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,16,02,030
SUMATERA SELATAN,PRABUMULIH,PRABUMULIH SELATAN,16,72,021
SUMATERA SELATAN,BANYU ASIN,TUNGKAL ILIR,16,07,031
SUMATERA SELATAN,MUSI RAWAS UTARA,KARANG JAYA,16,13,020
SUMATERA SELATAN,LAHAT,PULAU PINANG,16,04,050
SUMATERA SELATAN,MUSI RAWAS,SUKU TENGAH LAKITAN ULU,16,05,030
SUMATERA SELATAN,MUARA ENIM,LAWANG KIDUL,16,03,040
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BUAY PEMUKA PELIUNG,16,09,020
SUMATERA SELATAN,MUARA ENIM,EMPAT PETULAI DANGKU,16,03,071
SUMATERA SELATAN,MUARA ENIM,BENAKAT,16,03,061
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY PEMATANG RIBU RANAU TENGAH,16,08,022
SUMATERA SELATAN,LUBUKLINGGAU,LUBUK LINGGAU BARAT II,16,74,012
SUMATERA SELATAN,BANYU ASIN,PULAU RIMAU,16,07,030
SUMATERA SELATAN,BANYU ASIN,MUARA PADANG,16,07,080
SUMATERA SELATAN,PALEMBANG,SEBERANG ULU DUA,16,71,030
SUMATERA SELATAN,MUARA ENIM,LEMBAK,16,03,091
SUMATERA SELATAN,LAHAT,MERAPI SELATAN,16,04,133
SUMATERA SELATAN,PRABUMULIH,PRABUMULIH BARAT,16,72,030
SUMATERA SELATAN,PAGAR ALAM,DEMPO SELATAN,16,73,010
SUMATERA SELATAN,MUSI RAWAS,PURWODADI,16,05,041
SUMATERA SELATAN,OGAN ILIR,PEMULUTAN SELATAN,16,10,051
SUMATERA SELATAN,LAHAT,KIKIM TIMUR,16,04,112
SUMATERA SELATAN,LAHAT,LAHAT SELATAN,16,04,123
SUMATERA SELATAN,LUBUKLINGGAU,LUBUK LINGGAU BARAT I,16,74,011
SUMATERA SELATAN,PAGAR ALAM,DEMPO TENGAH,16,73,011
SUMATERA SELATAN,MUSI BANYUASIN,SUNGAI KERUH,16,06,030
SUMATERA SELATAN,PALEMBANG,ILIR TIMUR SATU,16,71,050
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,MADANG SUKU I,16,09,050
SUMATERA SELATAN,MUSI RAWAS,TIANG PUMPUNG KEPUNGUT,16,05,051
SUMATERA SELATAN,LAHAT,SUKAMERINDU,16,04,063
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BUAY PEMUKA BANGSA RAJA,16,09,032
SUMATERA SELATAN,EMPAT LAWANG,PENDOPO,16,11,030
SUMATERA SELATAN,MUARA ENIM,BELIDA DARAT,16,03,095
SUMATERA SELATAN,MUSI RAWAS,MEGANG SAKTI,16,05,090
SUMATERA SELATAN,OGAN ILIR,PEMULUTAN,16,10,050
SUMATERA SELATAN,PALEMBANG,SEMATANGBORANG,16,71,071
SUMATERA SELATAN,LAHAT,LAHAT,16,04,120
SUMATERA SELATAN,OGAN KOMERING ILIR,JEJAWI,16,02,121
SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN TIMUR,16,02,041
SUMATERA SELATAN,LAHAT,PAJAR BULAN,16,04,061
SUMATERA SELATAN,BANYU ASIN,BANYUASIN II,16,07,100
SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,16,02,040
SUMATERA SELATAN,BANYU ASIN,SELAT PENUGUAN,16,07,032
SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,16,02,031
SUMATERA SELATAN,PAGAR ALAM,PAGAR ALAM UTARA,16,73,040
SUMATERA SELATAN,BANYU ASIN,TANJUNG LAGO,16,07,051
SUMATERA SELATAN,MUSI RAWAS UTARA,ULU RAWAS,16,13,010
SUMATERA SELATAN,LUBUKLINGGAU,LUBUK LINGGAU SELATAN II,16,74,022
SUMATERA SELATAN,MUARA ENIM,UJAN MAS,16,03,051
SUMATERA SELATAN,BANYU ASIN,AIR KUMBANG,16,07,061
SUMATERA SELATAN,OGAN KOMERING ILIR,KOTA KAYU AGUNG,16,02,060
SUMATERA SELATAN,LAHAT,TANJUNG TEBAT,16,04,042
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,JAYA PURA,16,09,012
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,RUNJUNG AGUNG,16,08,071
SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,16,11,070
SUMATERA SELATAN,PALEMBANG,GANDUS,16,71,011
SUMATERA SELATAN,OGAN KOMERING ULU,SEMIDANG AJI,16,01,081
SUMATERA SELATAN,MUARA ENIM,RAMBANG,16,03,031
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY RUNJUNG,16,08,070
SUMATERA SELATAN,PRABUMULIH,RAMBANG KAPAK TENGAH,16,72,010
SUMATERA SELATAN,MUARA ENIM,PANANG ENIM,16,03,021
SUMATERA SELATAN,MUSI RAWAS,SUKA KARYA,16,05,061
SUMATERA SELATAN,MUSI RAWAS,JAYALOKA,16,05,060
SUMATERA SELATAN,OGAN ILIR,LUBUK KELIAT,16,10,012
SUMATERA SELATAN,EMPAT LAWANG,ULU MUSI,16,11,050
SUMATERA SELATAN,OGAN KOMERING ULU,BATU RAJA BARAT,16,01,140
SUMATERA SELATAN,MUARA ENIM,SEMENDO DARAT TENGAH,16,03,012
SUMATERA SELATAN,MUSI BANYUASIN,SANGA DESA,16,06,010
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY SANDANG AJI,16,08,060
SUMATERA SELATAN,OGAN ILIR,PEMULUTAN BARAT,16,10,052
SUMATERA SELATAN,LAHAT,KIKIM TENGAH,16,04,114
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PENUKAL,16,12,040
SUMATERA SELATAN,OGAN ILIR,MUARA KUANG,16,10,010
SUMATERA SELATAN,MUARA ENIM,MUARA BELIDA,16,03,093
SUMATERA SELATAN,OGAN ILIR,KANDIS,16,10,031
SUMATERA SELATAN,PAGAR ALAM,DEMPO UTARA,16,73,020
SUMATERA SELATAN,LAHAT,PAGAR GUNUNG,16,04,051
SUMATERA SELATAN,MUSI BANYUASIN,JIRAK JAYA,16,06,031
SUMATERA SELATAN,LUBUKLINGGAU,LUBUK LINGGAU UTARA I,16,74,041
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,SINDANG DANAU,16,08,101
SUMATERA SELATAN,EMPAT LAWANG,LINTANG KANAN,16,11,020
SUMATERA SELATAN,MUSI RAWAS,TUAH NEGERI,16,05,072
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,MUARADUA KISAM,16,08,090
SUMATERA SELATAN,BANYU ASIN,TALANG KELAPA,16,07,050
SUMATERA SELATAN,BANYU ASIN,BANYUASIN I,16,07,060
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BELITANG III,16,09,070
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY RAWAN,16,08,051
SUMATERA SELATAN,MUARA ENIM,GUNUNG MEGANG,16,03,060
SUMATERA SELATAN,PRABUMULIH,PRABUMULIH TIMUR,16,72,020
SUMATERA SELATAN,MUSI BANYUASIN,SUNGAI LILIN,16,06,090
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BELITANG JAYA,16,09,061
SUMATERA SELATAN,BANYU ASIN,BANYUASIN III,16,07,040
SUMATERA SELATAN,BANYU ASIN,RAMBUTAN,16,07,070
SUMATERA SELATAN,OGAN KOMERING ULU,LUBUK RAJA,16,01,131
SUMATERA SELATAN,MUARA ENIM,KELEKAR,16,03,094
SUMATERA SELATAN,PALEMBANG,KALIDONI,16,71,061
SUMATERA SELATAN,PALEMBANG,ILIR BARAT DUA,16,71,010
SUMATERA SELATAN,OGAN KOMERING ULU,MUARA JAYA,16,01,083
SUMATERA SELATAN,MUSI BANYUASIN,BABAT SUPAT,16,06,092
SUMATERA SELATAN,EMPAT LAWANG,SIKAP DALAM,16,11,051
SUMATERA SELATAN,OGAN KOMERING ULU,LUBUK BATANG,16,01,091
RIAU,INDRAGIRI HILIR,PULAU BURUNG,14,03,123
RIAU,BENGKALIS,RUPAT,14,08,030
RIAU,KAMPAR,TAPUNG HILIR,14,06,042
RIAU,INDRAGIRI HILIR,KATEMAN,14,03,120
RIAU,BENGKALIS,BANDAR LAKSAMANA,14,08,022
RIAU,PELALAWAN,LANGGAM,14,04,010
RIAU,KAMPAR,TAPUNG HULU,14,06,041
RIAU,KUANTAN SINGINGI,KUANTAN MUDIK,14,01,010
RIAU,INDRAGIRI HILIR,KEMPAS,14,03,071
RIAU,KAMPAR,KAMPAR KIRI,14,06,010
RIAU,ROKAN HILIR,RIMBA MELINTANG,14,09,050
RIAU,ROKAN HULU,TANDUN,14,07,020
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,14,01,030
RIAU,KUANTAN SINGINGI,PANGEAN,14,01,051
RIAU,S I A K,KANDIS,14,05,012
RIAU,BENGKALIS,RUPAT UTARA,14,08,031
RIAU,KAMPAR,BANGKINANG KOTA,14,06,050
RIAU,INDRAGIRI HULU,RENGAT,14,02,060
RIAU,ROKAN HULU,TAMBUSAI UTARA,14,07,051
RIAU,PELALAWAN,UKUI,14,04,021
RIAU,KAMPAR,RUMBIO JAYA,14,06,062
RIAU,INDRAGIRI HILIR,ENOK,14,03,030
RIAU,KUANTAN SINGINGI,BENAI,14,01,040
RIAU,ROKAN HULU,ROKAN IV KOTO,14,07,010
RIAU,KAMPAR,SALO,14,06,031
RIAU,BENGKALIS,TALANG MUANDAU,14,08,013
RIAU,ROKAN HILIR,BALAI JAYA,14,09,023
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,14,02,043
RIAU,PELALAWAN,PANGKALAN KERINCI,14,04,011
RIAU,INDRAGIRI HULU,RAKIT KULIM,14,02,031
RIAU,KEPULAUAN MERANTI,TEBING TINGGI BARAT,14,10,010
RIAU,ROKAN HULU,BONAI DARUSSALAM,14,07,072
RIAU,KUANTAN SINGINGI,PUCUK RANTAU,14,01,013
RIAU,INDRAGIRI HULU,BATANG PERANAP,14,02,011
RIAU,INDRAGIRI HULU,SEBERIDA,14,02,020
RIAU,INDRAGIRI HULU,SUNGAI LALA,14,02,042
RIAU,S I A K,KERINCI KANAN,14,05,021
RIAU,PEKANBARU,RUMBAI PESISIR,14,71,081
RIAU,INDRAGIRI HILIR,TANAH MERAH,14,03,040
RIAU,ROKAN HILIR,TANJUNG MEDAN,14,09,014
RIAU,D U M A I,DUMAI TIMUR,14,73,030
RIAU,ROKAN HILIR,SIMPANG KANAN,14,09,021
RIAU,INDRAGIRI HILIR,BATANG TUAKA,14,03,080
RIAU,ROKAN HULU,KEPENUHAN,14,07,060
RIAU,PEKANBARU,PEKANBARU KOTA,14,71,050
RIAU,KUANTAN SINGINGI,SINGINGI,14,01,020
RIAU,INDRAGIRI HILIR,TEMPULING,14,03,070
RIAU,PELALAWAN,TELUK MERANTI,14,04,042
RIAU,KEPULAUAN MERANTI,TEBING TINGGI,14,10,020
RIAU,ROKAN HILIR,BAGAN SINEMBAH,14,09,020
RIAU,INDRAGIRI HULU,PERANAP,14,02,010
RIAU,ROKAN HILIR,PUJUD,14,09,011
RIAU,KUANTAN SINGINGI,LOGAS TANAH DARAT,14,01,052
RIAU,INDRAGIRI HULU,RENGAT BARAT,14,02,050
RIAU,ROKAN HULU,PAGARAN TAPAH DARUSSALAM,14,07,071
RIAU,ROKAN HULU,KEPENUHAN HULU,14,07,061
RIAU,BENGKALIS,SIAK KECIL,14,08,021
RIAU,D U M A I,DUMAI BARAT,14,73,020
RIAU,PEKANBARU,MARPOYAN DAMAI,14,71,021
RIAU,D U M A I,MEDANG KAMPAI,14,73,011
RIAU,INDRAGIRI HILIR,KUALA INDRAGIRI,14,03,050
RIAU,KUANTAN SINGINGI,KUANTAN HILIR SEBERANG,14,01,053
RIAU,ROKAN HILIR,PEKAITAN,14,09,043
RIAU,D U M A I,DUMAI SELATAN,14,73,021
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,14,01,021
RIAU,S I A K,TUALANG,14,05,022
RIAU,PEKANBARU,TAMPAN,14,71,010
RIAU,INDRAGIRI HILIR,MANDAH,14,03,110
RIAU,ROKAN HULU,BANGUN PURBA,14,07,042
RIAU,KUANTAN SINGINGI,HULU KUANTAN,14,01,011
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,14,01,031
RIAU,BENGKALIS,BATHIN SOLAPAN,14,08,012
RIAU,ROKAN HULU,RAMBAH HILIR,14,07,041
RIAU,KEPULAUAN MERANTI,RANGSANG,14,10,030
RIAU,PEKANBARU,PAYUNG SEKAKI,14,71,011
RIAU,KAMPAR,TAMBANG,14,06,070
RIAU,KUANTAN SINGINGI,INUMAN,14,01,061
RIAU,ROKAN HILIR,KUBU,14,09,030
RIAU,PELALAWAN,PANGKALAN KURAS,14,04,020
RIAU,PELALAWAN,KERUMUTAN,14,04,041
SUMATERA UTARA,LANGKAT,GEBANG,12,13,150
SUMATERA UTARA,NIAS UTARA,LOTU,12,24,080
SUMATERA UTARA,TAPANULI TENGAH,LUMUT,12,04,021
SUMATERA UTARA,NIAS SELATAN,SIMUK,12,14,022
SUMATERA UTARA,TEBING TINGGI,RAMBUTAN,12,74,020
SUMATERA UTARA,LANGKAT,BOHOROK,12,13,010
SUMATERA UTARA,SAMOSIR,NAINGGOLAN,12,17,050
SUMATERA UTARA,NIAS SELATAN,FANAYAMA,12,14,031
SUMATERA UTARA,DAIRI,SILAHISABUNGAN,12,10,051
SUMATERA UTARA,GUNUNGSITOLI,GUNUNGSITOLI BARAT,12,78,030
SUMATERA UTARA,BINJAI,BINJAI BARAT,12,76,050
SUMATERA UTARA,LANGKAT,BRANDAN BARAT,12,13,180
SUMATERA UTARA,PEMATANG SIANTAR,SIANTAR BARAT,12,73,030
SUMATERA UTARA,NIAS,BAWOLATO,12,01,061
SUMATERA UTARA,MANDAILING NATAL,KOTANOPAN,12,02,030
SUMATERA UTARA,MEDAN,MEDAN BARU,12,75,090
SUMATERA UTARA,TOBA,NASSAU,12,06,052
SUMATERA UTARA,MANDAILING NATAL,LEMBAH SORIK MARAPI,12,02,033
SUMATERA UTARA,LABUHAN BATU SELATAN,SUNGAI KANAN,12,22,010
SUMATERA UTARA,PAKPAK BHARAT,PAGINDAR,12,16,012
SUMATERA UTARA,DELI SERDANG,PATUMBAK,12,12,210
SUMATERA UTARA,KARO,BERASTAGI,12,11,100
SUMATERA UTARA,LANGKAT,SAWIT SEBERANG,12,13,100
SUMATERA UTARA,SIMALUNGUN,DOLOK SILAU,12,09,110
SUMATERA UTARA,MANDAILING NATAL,PANYABUNGAN SELATAN,12,02,051
SUMATERA UTARA,MANDAILING NATAL,MUARA BATANG GADIS,12,02,070
SUMATERA UTARA,DELI SERDANG,LUBUK PAKAM,12,12,300
SUMATERA UTARA,MANDAILING NATAL,NAGA JUANG,12,02,082
SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA  BARAT,12,03,090
SUMATERA UTARA,TAPANULI TENGAH,SARUDIK,12,04,032
SUMATERA UTARA,MEDAN,MEDAN TUNTUNGAN,12,75,010
SUMATERA UTARA,PADANGSIDIMPUAN,PADANGSIDIMPUAN TENGGARA,12,77,010
SUMATERA UTARA,GUNUNGSITOLI,GUNUNGSITOLI SELATAN,12,78,020
